# Documentation: DRAMA Software User Manual, section 7.3.2.7
latitude, imp.probability [1], casualty [1], fatality [1]
87.90000000001143, 4.629629629625419E-5, 0.0, 0.0
87.8916666666781, 4.6296296296333137E-5, 0.0, 0.0
87.88333333334477, 4.629629629625419E-5, 0.0, 0.0
87.87500000001144, 4.6296296296333137E-5, 0.0, 0.0
87.8666666666781, 4.629629629625419E-5, 0.0, 0.0
87.85833333334477, 4.6296296296333137E-5, 0.0, 0.0
87.85000000001143, 4.6296296296333137E-5, 0.0, 0.0
87.8416666666781, 4.629629629625419E-5, 0.0, 0.0
87.83333333334477, 4.6296296296333137E-5, 0.0, 0.0
87.82500000001143, 4.629629629625419E-5, 0.0, 0.0
87.8166666666781, 4.6296296296333137E-5, 0.0, 0.0
87.80833333334476, 4.629629629625419E-5, 0.0, 0.0
87.80000000001144, 4.6296296296333137E-5, 0.0, 0.0
87.7916666666781, 4.6296296296333137E-5, 0.0, 0.0
87.78333333334476, 4.629629629625419E-5, 0.0, 0.0
87.77500000001143, 4.6296296296333137E-5, 0.0, 0.0
87.76666666667809, 4.629629629625419E-5, 0.0, 0.0
87.75833333334477, 4.6296296296333137E-5, 0.0, 0.0
87.75000000001143, 4.629629629625419E-5, 0.0, 0.0
87.7416666666781, 4.6296296296333137E-5, 0.0, 0.0
87.73333333334476, 4.6296296296333137E-5, 0.0, 0.0
87.72500000001142, 4.629629629625419E-5, 0.0, 0.0
87.7166666666781, 4.6296296296333137E-5, 0.0, 0.0
87.70833333334475, 4.629629629625419E-5, 0.0, 0.0
87.70000000001143, 4.6296296296333137E-5, 0.0, 0.0
87.69166666667809, 4.629629629625419E-5, 0.0, 0.0
87.68333333334476, 4.6296296296333137E-5, 0.0, 0.0
87.67500000001142, 4.6296296296333137E-5, 0.0, 0.0
87.66666666667808, 4.629629629625419E-5, 0.0, 0.0
87.65833333334476, 4.6296296296333137E-5, 0.0, 0.0
87.65000000001142, 4.629629629625419E-5, 0.0, 0.0
87.64166666667809, 4.6296296296333137E-5, 0.0, 0.0
87.63333333334475, 4.629629629625419E-5, 0.0, 0.0
87.62500000001143, 4.6296296296333137E-5, 0.0, 0.0
87.61666666667809, 4.6296296296333137E-5, 0.0, 0.0
87.60833333334475, 4.629629629625419E-5, 0.0, 0.0
87.60000000001142, 4.6296296296333137E-5, 0.0, 0.0
87.59166666667808, 4.629629629625419E-5, 0.0, 0.0
87.58333333334475, 4.6296296296333137E-5, 0.0, 0.0
87.57500000001141, 4.629629629625419E-5, 0.0, 0.0
87.56666666667809, 4.6296296296333137E-5, 0.0, 0.0
87.55833333334475, 4.6296296296333137E-5, 0.0, 0.0
87.55000000001141, 4.629629629625419E-5, 0.0, 0.0
87.54166666667808, 4.6296296296333137E-5, 0.0, 0.0
87.53333333334474, 4.629629629625419E-5, 0.0, 0.0
87.52500000001142, 4.6296296296333137E-5, 0.0, 0.0
87.51666666667808, 4.629629629625419E-5, 0.0, 0.0
87.50833333334475, 4.6296296296333137E-5, 0.0, 0.0
87.50000000001141, 4.6296296296333137E-5, 0.0, 0.0
87.49166666667807, 4.629629629625419E-5, 0.0, 0.0
87.48333333334475, 4.6296296296333137E-5, 0.0, 0.0
87.4750000000114, 4.629629629625419E-5, 0.0, 0.0
87.46666666667808, 4.6296296296333137E-5, 0.0, 0.0
87.45833333334474, 4.629629629625419E-5, 0.0, 0.0
87.45000000001141, 4.6296296296333137E-5, 0.0, 0.0
87.44166666667807, 4.6296296296333137E-5, 0.0, 0.0
87.43333333334473, 4.629629629625419E-5, 0.0, 0.0
87.42500000001141, 4.6296296296333137E-5, 0.0, 0.0
87.41666666667807, 4.629629629625419E-5, 0.0, 0.0
87.40833333334474, 4.6296296296333137E-5, 0.0, 0.0
87.4000000000114, 4.629629629625419E-5, 0.0, 0.0
87.39166666667808, 4.6296296296333137E-5, 0.0, 0.0
87.38333333334474, 4.6296296296333137E-5, 0.0, 0.0
87.3750000000114, 4.629629629625419E-5, 0.0, 0.0
87.36666666667807, 4.6296296296333137E-5, 0.0, 0.0
87.35833333334473, 4.629629629625419E-5, 0.0, 0.0
87.3500000000114, 4.6296296296333137E-5, 0.0, 0.0
87.34166666667807, 4.629629629625419E-5, 0.0, 0.0
87.33333333334474, 4.6296296296333137E-5, 0.0, 0.0
87.3250000000114, 4.6296296296333137E-5, 0.0, 0.0
87.31666666667806, 4.629629629625419E-5, 0.0, 0.0
