			25.35	2.503		0.0	0.0			2286.1	97.82	377.33	4248.986	935303.895	0.04799						
			25.35	2.503		0.0	0.0			2287.1	97.778	377.569	4270.046	939573.942	0.04799						
			25.35	2.503		0.0	0.0			2288.1	97.736	377.809	4291.215	943865.156	0.04799						
			25.35	2.503		0.0	0.0			2289.1	97.693	378.05	4312.489	948177.645	0.04799						
			25.35	2.503		0.0	0.0			2290.1	97.651	378.293	4333.873	952511.518	0.04799						
			25.35	2.503		0.0	0.0			2291.1	97.609	378.536	4355.363	956866.881	0.04799						
			25.35	2.503		0.0	0.0			2292.1	97.566	378.781	4377.002	961243.883	0.04799						
			25.35	2.503		0.0	0.0			2293.1	97.523	379.026	4398.77	965642.653	0.04799						
			25.35	2.503		0.0	0.0			2294.1	97.481	379.273	4420.607	970063.26	0.04799						
			25.35	2.503		0.0	0.0			2295.1	97.438	379.521	4442.472	974505.732	0.04799						
			25.35	2.503		0.0	0.0			2296.1	97.395	379.769	4464.446	978970.179	0.04799						
			25.35	2.503		0.0	0.0			2297.1	97.352	380.019	4486.59	983456.769	0.04799						
			25.35	2.503		0.0	0.0			2298.1	97.309	380.27	4508.845	987965.613	0.04799						
			25.35	2.503		0.0	0.0			2299.1	97.266	380.522	4531.209	992496.822	0.04799						
			25.35	2.503		0.0	0.0			2300.1	97.223	380.775	4553.685	997050.507	0.04799						
			25.35	2.503		0.0	0.0			2301.1	97.18	381.03	4576.262	1001626.769	0.04799						
			25.35	2.503		0.0	0.0			2302.1	97.136	381.285	4598.931	1006225.7	0.04799						
			25.35	2.503		0.0	0.0			2303.1	97.093	381.542	4621.715	1010847.415	0.04799						
			25.35	2.503		0.0	0.0			2304.1	97.05	381.799	4644.663	1015492.078	0.04799						
			25.35	2.503		0.0	0.0			2305.1	97.006	382.058	4667.726	1020159.804	0.04799						
			25.35	2.503		0.0	0.0			2306.1	96.962	382.318	4690.879	1024850.683	0.04799						
			25.35	2.503		0.0	0.0			2307.1	96.919	382.579	4714.138	1029564.821	0.04799						
			25.35	2.503		0.0	0.0			2308.1	96.875	382.841	4737.511	1034302.332	0.04799						
			25.35	2.503		0.0	0.0			2309.1	96.831	383.105	4760.996	1039063.328	0.04799						
			25.35	2.503		0.0	0.0			2310.1	96.787	383.369	4784.598	1043847.926	0.04799						
			25.35	2.503		0.0	0.0			2311.1	96.743	383.635	4808.311	1048656.237	0.04799						
			25.35	2.503		0.0	0.0			2312.1	96.699	383.902	4832.143	1053488.381	0.04799						
			25.35	2.503		0.0	0.0			2313.1	96.655	384.17	4856.086	1058344.467	0.04799						
			25.35	2.503		0.0	0.0			2314.1	96.611	384.439	4880.148	1063224.615	0.04799						
			25.35	2.503		0.0	0.0			2315.1	96.566	384.709	4904.325	1068128.94	0.04799						
			25.35	2.503		0.0	0.0			2316.1	96.522	384.981	4928.619	1073057.558	0.04799						
			25.35	2.503		0.0	0.0			2317.1	96.477	385.254	4953.031	1078010.589	0.04799						
			25.35	2.503		0.0	0.0			2318.1	96.433	385.528	4977.558	1082988.147	0.04799						
			25.35	2.503		0.0	0.0			2319.1	96.388	385.803	5002.208	1087990.356	0.04799						
			25.35	2.503		0.0	0.0			2320.1	96.343	386.079	5026.972	1093017.327	0.04799						
			25.35	2.503		0.0	0.0			2321.1	96.298	386.357	5051.861	1098069.188	0.04799						
			25.35	2.503		0.0	0.0			2322.1	96.254	386.636	5076.863	1103146.052	0.04799						
			25.35	2.503		0.0	0.0			2323.1	96.209	386.916	5101.992	1108248.044	0.04799						
			25.35	2.503		0.0	0.0			2324.1	96.164	387.197	5127.239	1113375.282	0.04799						
			25.35	2.503		0.0	0.0			2325.1	96.118	387.48	5152.61	1118527.892	0.04799						
			25.35	2.503		0.0	0.0			2326.1	96.073	387.763	5178.103	1123705.995	0.04799						
			25.35	2.503		0.0	0.0			2327.1	96.028	388.048	5203.719	1128909.715	0.04799						
			25.35	2.503		0.0	0.0			2328.1	95.982	388.334	5229.463	1134139.177	0.04799						
			25.35	2.503		0.0	0.0			2329.1	95.937	388.621	5255.328	1139394.506	0.04799						
			25.35	2.503		0.0	0.0			2330.1	95.891	388.909	5281.325	1144675.83	0.04799						
			25.35	2.503		0.0	0.0			2331.1	95.846	389.198	5307.443	1149983.273	0.04799						
			25.35	2.503		0.0	0.0			2332.1	95.8	389.489	5333.695	1155316.968	0.04799						
			25.35	2.503		0.0	0.0			2333.1	95.754	389.78	5360.072	1160677.04	0.04799						
			25.35	2.503		0.0	0.0			2334.1	95.708	390.073	5386.583	1166063.622	0.04799						
			25.35	2.503		0.0	0.0			2335.1	95.662	390.367	5413.223	1171476.845	0.04799						
			25.35	2.503		0.0	0.0			2336.1	95.616	390.662	5439.998	1176916.844	0.04799						
			25.35	2.503		0.0	0.0			2337.1	95.57	390.959	5466.908	1182383.751	0.04799						
			25.35	2.503		0.0	0.0			2338.1	95.524	391.256	5493.952	1187877.704	0.04799						
			25.35	2.503		0.0	0.0			2339.1	95.478	391.554	5521.136	1193398.839	0.04799						
			25.35	2.503		0.0	0.0			2340.1	95.431	391.854	5548.456	1198947.296	0.04799						
			25.35	2.503		0.0	0.0			2341.1	95.385	392.154	5575.919	1204523.215	0.04799						
			25.35	2.503		0.0	0.0			2342.1	95.338	392.456	5603.523	1210126.738	0.04799						
			25.35	2.503		0.0	0.0			2343.1	95.292	392.758	5631.272	1215758.01	0.04799						
			25.35	2.503		0.0	0.0			2344.1	95.245	393.062	5659.167	1221417.177	0.04799						
			25.35	2.503		0.0	0.0			2345.1	95.198	393.366	5687.208	1227104.385	0.04799						
			25.35	2.503		0.0	0.0			2346.1	95.151	393.672	5715.403	1232819.788	0.04799						
			25.35	2.503		0.0	0.0			2347.1	95.104	393.979	5743.747	1238563.535	0.04799						
			25.35	2.503		0.0	0.0			2348.1	95.057	394.286	5772.249	1244335.784	0.04799						
			25.35	2.503		0.0	0.0			2349.1	95.01	394.595	5800.905	1250136.689	0.04799						
			25.35	2.503		0.0	0.0			2350.1	94.963	394.905	5829.725	1255966.414	0.04799						
			25.35	2.503		0.0	0.0			2351.1	94.915	395.216	5858.703	1261825.117	0.04799						
			25.35	2.503		0.0	0.0			2352.1	94.868	395.528	5887.841	1267712.958	0.04799						
			25.35	2.503		0.0	0.0			2353.1	94.821	395.84	5917.137	1273630.095	0.04799						
			25.35	2.503		0.0	0.0			2354.1	94.773	396.154	5946.584	1279576.679	0.04799						
			25.35	2.503		0.0	0.0			2355.1	94.725	396.469	5976.179	1285552.858	0.04799						
			25.35	2.503		0.0	0.0			2356.1	94.678	396.785	6005.928	1291558.786	0.04799						
			25.35	2.503		0.0	0.0			2357.1	94.63	397.102	6035.828	1297594.614	0.04799						
			25.35	2.503		0.0	0.0			2358.1	94.582	397.419	6065.886	1303660.5	0.04799						
			25.35	2.503		0.0	0.0			2359.1	94.534	397.738	6096.097	1309756.598	0.04799						
			25.35	2.503		0.0	0.0			2360.1	94.486	398.058	6126.47	1315883.068	0.04799						
			25.35	2.503		0.0	0.0			2361.1	94.437	398.379	6156.998	1322040.065	0.04799						
			25.35	2.503		0.0	0.0			2362.1	94.389	398.701	6187.691	1328227.757	0.04799						
			25.35	2.503		0.0	0.0			2363.1	94.341	399.025	6218.541	1334446.298	0.04799						
			25.35	2.503		0.0	0.0			2364.1	94.292	399.35	6249.561	1340695.859	0.04799						
			25.35	2.503		0.0	0.0			2365.1	94.244	399.676	6280.74	1346976.598	0.04799						
			25.35	2.503		0.0	0.0			2366.1	94.195	400.004	6312.09	1353288.689	0.04799						
			25.35	2.503		0.0	0.0			2367.1	94.146	400.332	6343.593	1359632.282	0.04799						
			25.35	2.503		0.0	0.0			2368.1	94.097	400.663	6375.27	1366007.552	0.04799						
			25.35	2.503		0.0	0.0			2369.1	94.049	400.994	6407.129	1372414.681	0.04799						
			25.35	2.503		0.0	0.0			2370.1	94.0	401.327	6439.164	1378853.845	0.04799						
			25.35	2.503		0.0	0.0			2371.1	93.95	401.661	6471.358	1385325.203	0.04799						
			25.35	2.503		0.0	0.0			2372.1	93.901	401.996	6503.728	1391828.931	0.04799						
			25.35	2.503		0.0	0.0			2373.1	93.852	402.333	6536.267	1398365.198	0.04799						
			25.35	2.503		0.0	0.0			2374.1	93.803	402.671	6568.985	1404934.183	0.04799						
			25.35	2.503		0.0	0.0			2375.1	93.753	403.01	6601.875	1411536.058	0.04799						
			25.35	2.503		0.0	0.0			2376.1	93.703	403.351	6634.945	1418171.004	0.04799						
			25.35	2.503		0.0	0.0			2377.1	93.654	403.693	6668.189	1424839.193	0.04799						
			25.35	2.503		0.0	0.0			2378.1	93.604	404.037	6701.616	1431540.809	0.04799						
			25.35	2.503		0.0	0.0			2379.1	93.554	404.381	6735.219	1438276.028	0.04799						
			25.35	2.503		0.0	0.0			2380.1	93.504	404.728	6769.006	1445045.034	0.04799						
			25.35	2.503		0.0	0.0			2381.1	93.454	405.075	6802.971	1451848.005	0.04799						
			25.35	2.503		0.0	0.0			2382.1	93.404	405.424	6837.123	1458685.129	0.04799						
			25.35	2.503		0.0	0.0			2383.1	93.354	405.775	6871.455	1465556.584	0.04799						
			25.35	2.503		0.0	0.0			2384.1	93.304	406.127	6905.976	1472462.56	0.04799						
			25.35	2.503		0.0	0.0			2385.1	93.253	406.48	6940.678	1479403.238	0.04799						
			25.35	2.503		0.0	0.0			2386.1	93.203	406.835	6975.573	1486378.811	0.04799						
			25.35	2.503		0.0	0.0			2387.1	93.152	407.191	7010.65	1493389.461	0.04799						
			25.35	2.503		0.0	0.0			2388.1	93.101	407.549	7045.922	1500435.383	0.04799						
