Time [s]	Altitude [km]	Latitude [deg]	Longitude [deg]	Mass [kg]	Group	Material
2767.5857963875205	54.986333333333334	-9.461	-71.51565681444993	0.059	0.059000kg_unknown	unknown
2764.0301864801863	55.69436363636364	-9.462	-71.53087925407925	0.059	0.059000kg_unknown	unknown
2760.3070218312155	56.40239393939394	-9.464	-71.54921489084393	0.059	0.059000kg_unknown	unknown
2756.3818614718616	57.110424242424244	-9.465368138528138	-71.57220883116882	0.059	0.059000kg_unknown	unknown
2752.226033057851	57.81845454545455	-9.46752396694215	-71.59966776859504	0.059	0.059000kg_unknown	unknown
2747.798174048174	58.52648484848485	-9.47	-71.6356146076146	0.059	0.059000kg_unknown	unknown
2743.100237064523	59.234515151515154	-9.474	-71.68379715522573	0.059	0.059000kg_unknown	unknown
2738.235893416928	59.94254545454545	-9.479028213166144	-71.74822570532915	0.059	0.059000kg_unknown	unknown
2733.5121787495204	60.65057575757576	-9.485475642500958	-71.83523206751055	0.07437821250479484	0.059000kg_unknown	unknown
2729.274685052775	61.358606060606064	-9.49395062989445	-71.94573476336397	0.1660619679945531	0.059000kg_unknown	unknown
2725.48006993007	62.06663636363636	-9.50380979020979	-72.07725734265733	0.39021398601398427	0.059000kg_unknown	unknown
2721.8974036850923	62.77466666666667	-9.514557788944725	-72.22466164154103	0.7660167504187607	0.059000kg_unknown	unknown
2718.366515151515	63.482696969696974	-9.52653393939394	-72.38740727272727	1.2781245454545491	0.059000kg_unknown	unknown
2714.7970696815873	64.19072727272727	-9.539811721273649	-72.56264651592062	1.9013391785879068	0.059000kg_unknown	unknown
2711.1387037918453	64.89875757575757	-9.553445184832619	-72.75178740282405	2.6170931302554314	0.059000kg_unknown	unknown
2707.3598484848485	65.60678787878788	-9.567560606060606	-72.95406818181819	3.406882575757587	0.059000kg_unknown	unknown
2703.4328512396696	66.31481818181818	-9.582951446280992	-73.16944318181818	4.238255165289256	0.059000kg_unknown	unknown
2699.336695355926	67.02284848484848	-9.598653218576295	-73.39914506006814	4.34	0.059000kg_unknown	unknown
2695.0636270682285	67.7308787878788	-9.615745491727088	-73.64380963004277	4.34	0.059000kg_unknown	unknown
2690.608651026393	68.43890909090909	-9.633565395894427	-73.90333958944281	4.34	0.059000kg_unknown	unknown
2685.9755669275537	69.14693939393939	-9.652097732289786	-74.17846598434677	4.34	0.059000kg_unknown	unknown
2681.164002089864	69.8549696969697	-9.671343991640544	-74.46974587251829	4.34	0.059000kg_unknown	unknown
2676.2	70.563	-9.692	-74.775	4.34	0.059000kg_unknown	unknown
2482.1	87.844	-10.244	-87.377	387.0	387.000000kg_unknown	unknown
2480.1558813945912	87.96453535353535	-10.246888237210818	-87.50531182795699	387.0	387.000000kg_unknown	unknown
2478.197201523431	88.0850707070707	-10.249805596953138	-87.63458469945355	387.0	387.000000kg_unknown	unknown
2476.221212121212	88.20560606060606	-10.251878787878788	-87.765	387.0	387.000000kg_unknown	unknown
2474.2452227189933	88.3261414141414	-10.254854777281007	-87.89541530054645	387.0	387.000000kg_unknown	unknown
2472.2553872053873	88.44667676767676	-10.257689225589225	-88.02674444444445	387.0	387.000000kg_unknown	unknown
2470.263131313131	88.56721212121212	-10.259836868686868	-88.15823333333333	387.0	387.000000kg_unknown	unknown
2468.254208754209	88.68774747474747	-10.262845791245791	-88.29082222222222	387.0	387.000000kg_unknown	unknown
2466.245286195286	88.80828282828283	-10.264854713804715	-88.42341111111112	387.0	387.000000kg_unknown	unknown
2464.219696969697	88.92881818181817	-10.267880303030303	-88.55709999999998	387.0	387.000000kg_unknown	unknown
2462.1787536380757	89.04935353535353	-10.269921246361925	-88.691802259887	387.0	387.000000kg_unknown	unknown
2460.135781544256	89.16988888888888	-10.271964218455745	-88.82663841807909	387.0	387.000000kg_unknown	unknown
2458.075860297894	89.29042424242424	-10.275024139702106	-88.96259322033897	387.0	387.000000kg_unknown	unknown
2456.0159390515323	89.4109595959596	-10.277084060948466	-89.09863208354733	387.0	387.000000kg_unknown	unknown
2453.9535353535352	89.53149494949494	-10.279146464646464	-89.23566666666666	387.0	387.000000kg_unknown	unknown
2451.8580982236153	89.6520303030303	-10.281241901776385	-89.37396551724137	387.0	387.000000kg_unknown	unknown
2449.7742867269185	89.77256565656565	-10.283325713273081	-89.51149707602337	387.0	387.000000kg_unknown	unknown
2447.677175261386	89.893101010101	-10.285422824738614	-89.64990643274854	387.0	387.000000kg_unknown	unknown
2445.562519936204	90.01363636363637	-10.287537480063797	-89.78947368421052	387.0	387.000000kg_unknown	unknown
2443.4478646110224	90.13417171717171	-10.289652135388977	-89.9290409356725	387.0	387.000000kg_unknown	unknown
2441.3156654261916	90.25470707070707	-10.290784334573809	-90.07055041644516	387.0	387.000000kg_unknown	unknown
2439.1670995670997	90.37524242424242	-10.2929329004329	-90.21257142857141	387.0	387.000000kg_unknown	unknown
2437.0146825396823	90.49577777777777	-10.295	-90.35463095238096	387.0	387.000000kg_unknown	unknown
2434.8622655122654	90.61631313131312	-10.296237734487734	-90.49669047619047	387.0	387.000000kg_unknown	unknown
2432.6919913419915	90.73684848484848	-10.298	-90.63992857142857	387.0	387.000000kg_unknown	unknown
2430.5112029384754	90.85738383838384	-10.299588797061524	-90.7848606060606	387.0	387.000000kg_unknown	unknown
2428.3196510560147	90.97791919191918	-10.300780348943986	-90.92950303030302	387.0	387.000000kg_unknown	unknown
2426.1280991735534	91.09845454545454	-10.302	-91.07414545454546	387.0	387.000000kg_unknown	unknown
2423.9150018705577	91.21898989898989	-10.303184998129444	-91.2202098765432	387.0	387.000000kg_unknown	unknown
2421.701384212495	91.33952525252525	-10.305	-91.3673086419753	387.0	387.000000kg_unknown	unknown
2419.4692480359145	91.46006060606061	-10.306	-91.51462962962962	387.0	387.000000kg_unknown	unknown
2417.237111859334	91.58059595959595	-10.307	-91.66195061728395	387.0	387.000000kg_unknown	unknown
2414.984314846579	91.70113131313131	-10.308115685153421	-91.81063522012579	387.0	387.000000kg_unknown	unknown
2412.72893081761	91.82166666666666	-10.309	-91.96049056603772	387.0	387.000000kg_unknown	unknown
2410.454678864113	91.94220202020202	-10.31	-92.11059119496855	387.0	387.000000kg_unknown	unknown
2408.180426910615	92.06273737373738	-10.311	-92.26069182389939	387.0	387.000000kg_unknown	unknown
2405.8832167832165	92.18327272727272	-10.312	-92.41330769230768	387.0	387.000000kg_unknown	unknown
2403.58445998446	92.30380808080808	-10.312	-92.56502564102564	387.0	387.000000kg_unknown	unknown
2401.2664724164724	92.42434343434343	-10.313	-92.7180128205128	387.0	387.000000kg_unknown	unknown
2398.948484848485	92.54487878787879	-10.313151515151516	-92.87115151515151	387.0	387.000000kg_unknown	unknown
2396.6212913448207	92.66541414141413	-10.314	-93.02559477124181	387.0	387.000000kg_unknown	unknown
2394.2774608833433	92.78594949494949	-10.314	-93.18028758169933	387.0	387.000000kg_unknown	unknown
2391.9336304218655	92.90648484848485	-10.314166369578134	-93.335146761735	387.0	387.000000kg_unknown	unknown
2389.570192117251	93.0270202020202	-10.315	-93.49196732026142	387.0	387.000000kg_unknown	unknown
2387.187145969499	93.14755555555556	-10.315	-93.64924836601307	387.0	387.000000kg_unknown	unknown
2384.804099821747	93.2680909090909	-10.315	-93.80682531194296	387.0	387.000000kg_unknown	unknown
2382.4074747474747	93.38862626262626	-10.315	-93.96570666666668	387.0	387.000000kg_unknown	unknown
2379.9967676767674	93.50916161616162	-10.314896767676768	-94.12481333333332	387.0	387.000000kg_unknown	unknown
2377.5860606060605	93.62969696969697	-10.314	-94.28443393939394	387.0	387.000000kg_unknown	unknown
2375.1553535353532	93.75023232323232	-10.314	-94.44534666666667	387.0	387.000000kg_unknown	unknown
2372.716986188415	93.87076767676767	-10.313616986188416	-94.60627891156462	387.0	387.000000kg_unknown	unknown
2370.273939393939	93.99130303030303	-10.313	-94.76834606060606	387.0	387.000000kg_unknown	unknown
2367.797175840033	94.11183838383837	-10.312	-94.93198639455782	387.0	387.000000kg_unknown	unknown
2365.337270665842	94.23237373737373	-10.312	-95.09434013605441	387.0	387.000000kg_unknown	unknown
2362.8518939393934	94.3529090909091	-10.311	-95.259375	387.0	387.000000kg_unknown	unknown
2360.3562358276645	94.47344444444444	-10.31	-95.42408843537414	387.0	387.000000kg_unknown	unknown
2357.8504208754207	94.5939797979798	-10.309	-95.58972180134681	387.0	387.000000kg_unknown	unknown
2355.3230818826564	94.71451515151514	-10.308	-95.75727659574468	387.0	387.000000kg_unknown	unknown
2352.8010530840315	94.8350505050505	-10.306701053084032	-95.9237304964539	387.0	387.000000kg_unknown	unknown
2350.254461279461	94.95558585858586	-10.30515446127946	-96.0926510942761	387.0	387.000000kg_unknown	unknown
2347.693165699549	95.07612121212121	-10.30359316569955	-96.26185106382978	387.0	387.000000kg_unknown	unknown
2345.1285837094347	95.19665656565657	-10.302028583709435	-96.43111347517733	387.0	387.000000kg_unknown	unknown
2342.5523495827842	95.31719191919191	-10.300452349582786	-96.60214492753623	387.0	387.000000kg_unknown	unknown
2339.9568665377174	95.43772727272727	-10.298856866537717	-96.77344680851064	387.0	387.000000kg_unknown	unknown
2337.355160298638	95.55826262626263	-10.297255160298638	-96.94515942028987	387.0	387.000000kg_unknown	unknown
2334.7348265261307	95.67879797979798	-10.295	-97.11910144927535	387.0	387.000000kg_unknown	unknown
2332.114492753623	95.79933333333334	-10.293014492753622	-97.29204347826088	387.0	387.000000kg_unknown	unknown
2329.4724198506806	95.91986868686868	-10.29037241985068	-97.46704787000438	387.0	387.000000kg_unknown	unknown
2326.8243546576878	96.04040404040404	-10.288724354657688	-97.6421925925926	387.0	387.000000kg_unknown	unknown
2324.166534914361	96.16093939393939	-10.286066534914362	-97.81760869565217	387.0	387.000000kg_unknown	unknown
2321.4755739210286	96.28147474747475	-10.28337557392103	-97.99621212121211	387.0	387.000000kg_unknown	unknown
2318.7886644219975	96.4020101010101	-10.280688664421998	-98.17354814814814	387.0	387.000000kg_unknown	unknown
2316.0876033057853	96.52254545454545	-10.277987603305785	-98.35183057851238	387.0	387.000000kg_unknown	unknown
2313.370890725436	96.64308080808081	-10.275270890725436	-98.53212121212121	387.0	387.000000kg_unknown	unknown
2310.63145087236	96.76361616161616	-10.27206290174472	-98.71292424242424	387.0	387.000000kg_unknown	unknown
2307.8920110192835	96.88415151515152	-10.268792011019285	-98.89393526170798	387.0	387.000000kg_unknown	unknown
2305.1298438934805	97.00468686868686	-10.26505968778696	-99.07703030303028	387.0	387.000000kg_unknown	unknown
2302.350645994832	97.12522222222222	-10.262250645994833	-99.2604573643411	387.0	387.000000kg_unknown	unknown
2299.5707540521494	97.24575757575758	-10.25847075405215	-99.44445947850599	387.0	387.000000kg_unknown	unknown
2296.7676062955134	97.36629292929292	-10.254667606295515	-99.62993798449612	387.0	387.000000kg_unknown	unknown
2293.961231361231	97.48682828282828	-10.250861231361231	-99.81515873015874	387.0	387.000000kg_unknown	unknown
2291.1380549682876	97.60736363636363	-10.247038054968288	-100.00245031712473	387.0	387.000000kg_unknown	unknown
2288.288395583744	97.72789898989899	-10.242376791167489	-100.19056589147287	387.0	387.000000kg_unknown	unknown
2285.4229918229917	97.84843434343435	-10.238322991822992	-100.37968253968255	387.0	387.000000kg_unknown	unknown
2282.5531024531024	97.9689696969697	-10.233906204906205	-100.56964213564213	387.0	387.000000kg_unknown	unknown
2279.6594035594035	98.08950505050505	-10.229118807118807	-100.76107936507937	387.0	387.000000kg_unknown	unknown
2276.7575511209657	98.2100404040404	-10.224657551120966	-100.95260162601626	387.0	387.000000kg_unknown	unknown
2273.842054693274	98.33057575757576	-10.219742054693274	-101.1450243902439	387.0	387.000000kg_unknown	unknown
2270.9021680216797	98.45111111111112	-10.21460433604336	-101.34005691056912	387.0	387.000000kg_unknown	unknown
2267.9622813500864	98.57164646464646	-10.209724562700174	-101.53408943089431	387.0	387.000000kg_unknown	unknown
2264.9954545454543	98.69218181818182	-10.203895454545455	-101.7299	387.0	387.000000kg_unknown	unknown
2262.007070707071	98.81271717171717	-10.198814141414141	-101.92722626262626	387.0	387.000000kg_unknown	unknown
2259.018686868687	98.93325252525253	-10.192837373737374	-102.12536666666666	387.0	387.000000kg_unknown	unknown
2256.0028749028747	99.05378787878789	-10.18680574980575	-102.32441025641027	387.0	387.000000kg_unknown	unknown
2252.9635068635066	99.17432323232323	-10.180727013727013	-102.52500854700855	387.0	387.000000kg_unknown	unknown
2249.903535353535	99.29485858585859	-10.17460707070707	-102.72696666666667	387.0	387.000000kg_unknown	unknown
2246.8401515151513	99.41539393939394	-10.168480303030304	-102.93015	387.0	387.000000kg_unknown	unknown
2243.7684796684794	99.5359292929293	-10.162005439005439	-103.13288034188035	387.0	387.000000kg_unknown	unknown
2240.6521885521884	99.65646464646464	-10.155104377104378	-103.33855555555556	387.0	387.000000kg_unknown	unknown
2237.55	99.777	-10.148	-103.543	387.0	387.000000kg_unknown	unknown
2595.65	79.494	-9.983	-79.924	351.153	351.153000kg_unknown	unknown
2594.7023209624335	79.57834343434344	-9.985843037112701	-79.98559913744184	353.9192751106573	351.153000kg_unknown	unknown
2593.754641924867	79.66268686868686	-9.9886860742254	-80.04719827488367	356.66674770173637	351.153000kg_unknown	unknown
2592.7973829201105	79.7470303030303	-9.99155785123967	-80.10942011019283	359.42383195592265	351.153000kg_unknown	unknown
2591.838934802571	79.83137373737374	-9.994433195592286	-80.1725303030303	362.16521326905416	351.153000kg_unknown	unknown
2590.8804866850323	79.91571717171718	-9.997308539944903	-80.23501836547291	364.8873397612488	351.153000kg_unknown	unknown
2589.9220385674935	80.0000606060606	-10.00018388429752	-80.29731749311294	367.59021143250663	351.153000kg_unknown	unknown
2588.9557006850114	80.08440404040404	-10.003082897944966	-80.36012945547428	370.297260884709	351.153000kg_unknown	unknown
2587.9785177354947	80.16874747474748	-10.006014446793516	-80.42364634719286	373.0153632840028	351.153000kg_unknown	unknown
2587.005276907001	80.25309090909091	-10.008934169278996	-80.48690700104494	375.7032121212122	351.153000kg_unknown	unknown
2586.028670425182	80.33743434343434	-10.011863988724453	-80.55038642236316	378.3819577167016	351.153000kg_unknown	unknown
2585.0408496732025	80.42177777777778	-10.014827450980393	-80.61520392156864	381.07245228758165	351.153000kg_unknown	unknown
2584.0485739750447	80.50612121212122	-10.017804278074866	-80.68009269162211	383.75544456327987	351.153000kg_unknown	unknown
2583.0562982768865	80.59046464646464	-10.020781105169341	-80.74459061200237	386.118332739156	351.153000kg_unknown	unknown
2582.0640225787283	80.67480808080808	-10.023757932263814	-80.80908853238265	387.0	351.153000kg_unknown	unknown
2581.064862914863	80.75915151515152	-10.026755411255412	-80.87461904761905	387.0	351.153000kg_unknown	unknown
2580.0607744107742	80.84349494949495	-10.029767676767678	-80.94029966329967	387.0	351.153000kg_unknown	unknown
2579.056685906686	80.92783838383838	-10.032779942279943	-81.00556541606541	387.0	351.153000kg_unknown	unknown
2578.0453997809423	81.01218181818182	-10.035209200438116	-81.07190361445782	387.0	351.153000kg_unknown	unknown
2577.029213824997	81.09652525252525	-10.03786235852501	-81.13835110137519	387.0	351.153000kg_unknown	unknown
2576.0052599162354	81.18086868686869	-10.040934220251293	-81.20490810544469	387.0	351.153000kg_unknown	unknown
2574.9847937203363	81.26521212121212	-10.043995618838991	-81.27190361445783	387.0	351.153000kg_unknown	unknown
2573.960298102981	81.34955555555555	-10.047069105691056	-81.33883062330622	387.0	351.153000kg_unknown	unknown
2572.9228519765556	81.43389898989899	-10.050181444070333	-81.40626462152389	387.0	351.153000kg_unknown	unknown
2571.8909460458244	81.51824242424242	-10.052518107908352	-81.47409756097561	387.0	351.153000kg_unknown	unknown
2570.852643721162	81.60258585858585	-10.055392068836513	-81.54182815812446	387.0	351.153000kg_unknown	unknown
2569.800883838384	81.68692929292929	-10.058547348484847	-81.61019255050506	387.0	351.153000kg_unknown	unknown
2568.757744107744	81.77127272727273	-10.061676767676767	-81.67888888888889	387.0	351.153000kg_unknown	unknown
2567.704797979798	81.85561616161615	-10.063890404040404	-81.74743813131313	387.0	351.153000kg_unknown	unknown
2566.650505050505	81.93995959595959	-10.066998484848485	-81.81696666666666	387.0	351.153000kg_unknown	unknown
2565.583712121212	82.02430303030303	-10.070132575757576	-81.886375	387.0	351.153000kg_unknown	unknown
2564.5278928525763	82.10864646464647	-10.07236632144227	-81.95593696458253	387.0	351.153000kg_unknown	unknown
2563.457821807822	82.1929898989899	-10.075576534576534	-82.02568376068376	387.0	351.153000kg_unknown	unknown
2562.3799578059075	82.27733333333333	-10.078540084388186	-82.09655274261603	387.0	351.153000kg_unknown	unknown
2561.30799015799	82.36167676767677	-10.08102602952603	-82.16657264957266	387.0	351.153000kg_unknown	unknown
2560.2266640766643	82.4460202020202	-10.084270007770007	-82.23751683501683	387.0	351.153000kg_unknown	unknown
2559.1387839433296	82.53036363636363	-10.087022432113342	-82.30874025974026	387.0	351.153000kg_unknown	unknown
2558.0511914011913	82.61470707070707	-10.089796425796425	-82.37992255892256	387.0	351.153000kg_unknown	unknown
2556.9610324019413	82.69905050505051	-10.092377935196117	-82.45147186147186	387.0	351.153000kg_unknown	unknown
2555.8553429027115	82.78339393939393	-10.095383971291865	-82.52365271132376	387.0	351.153000kg_unknown	unknown
2554.7573068345796	82.86773737373737	-10.097785386330841	-82.59591774891774	387.0	351.153000kg_unknown	unknown
2553.648936735779	82.95208080808081	-10.101003189792664	-82.6680701754386	387.0	351.153000kg_unknown	unknown
2552.5391547049444	83.03642424242425	-10.10422169059011	-82.74120494417862	387.0	351.153000kg_unknown	unknown
2551.426430976431	83.12076767676767	-10.106670707070707	-82.81375555555556	387.0	351.153000kg_unknown	unknown
